"ID";NAME;TRADEDATE;OPEN;HIGH;LOW;CLOSE;VALUE;DURATION;YIELD
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-02-04;1791,46;1791,46;1791,46;1791,46;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-02-05;1797,31;1797,31;1797,31;1797,31;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-02-06;1785,66;1785,66;1785,66;1785,66;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-02-07;1780,41;1780,41;1780,41;1780,41;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-02-08;1773,45;1773,45;1773,45;1773,45;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-02-11;1770,5;1770,5;1770,5;1770,5;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-02-12;1765,99;1765,99;1765,99;1765,99;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-02-13;1796,24;1796,24;1796,24;1796,24;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-02-14;1774,39;1774,39;1774,39;1774,39;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-02-15;1761,48;1761,48;1761,48;1761,48;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-02-18;1768,88;1768,88;1768,88;1768,88;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-02-19;1783,53;1783,53;1783,53;1783,53;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-02-20;1770,31;1770,31;1770,31;1770,31;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-02-21;1749,59;1749,59;1749,59;1749,59;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-02-22;1752,99;1752,99;1752,99;1752,99;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-02-25;1761,24;1761,24;1761,24;1761,24;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-02-26;1739;1739;1739;1739;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-02-27;1741,93;1741,93;1741,93;1741,93;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-02-28;1740,77;1740,77;1740,77;1740,77;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-03-01;1726,13;1726,13;1726,13;1726,13;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-03-04;1715,48;1715,48;1715,48;1715,48;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-03-05;1738,64;1738,64;1738,64;1738,64;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-03-06;1747,16;1747,16;1747,16;1747,16;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-03-07;1746,99;1746,99;1746,99;1746,99;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-03-11;1761,87;1761,87;1761,87;1761,87;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-03-12;1759,19;1759,19;1759,19;1759,19;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-03-13;1752,87;1752,87;1752,87;1752,87;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-03-14;1755,92;1755,92;1755,92;1755,92;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-03-15;1751,4;1751,4;1751,4;1751,4;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-03-18;1713,57;1713,57;1713,57;1713,57;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-03-19;1697,62;1697,62;1697,62;1697,62;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-03-20;1709,13;1709,13;1709,13;1709,13;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-03-21;1709,36;1709,36;1709,36;1709,36;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-03-22;1688,44;1688,44;1688,44;1688,44;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-03-25;1673,32;1673,32;1673,32;1673,32;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-03-26;1659,9;1659,9;1659,9;1659,9;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-03-27;1669,27;1669,27;1669,27;1669,27;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-03-28;1680,02;1680,02;1680,02;1680,02;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-03-29;1685,17;1685,17;1685,17;1685,17;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-04-01;1673,34;1673,34;1673,34;1673,34;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-04-02;1675,48;1675,48;1675,48;1675,48;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-04-03;1672,71;1672,71;1672,71;1672,71;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-04-04;1671,46;1671,46;1671,46;1671,46;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-04-05;1659,54;1659,54;1659,54;1659,54;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-04-08;1650;1650;1650;1650;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-04-09;1669,84;1669,84;1669,84;1669,84;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-04-10;1669,86;1669,86;1669,86;1669,86;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-04-11;1642,01;1642,01;1642,01;1642,01;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-04-12;1623,4;1623,4;1623,4;1623,4;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-04-15;1592,77;1592,77;1592,77;1592,77;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-04-16;1584,19;1584,19;1584,19;1584,19;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-04-17;1564,89;1564,89;1564,89;1564,89;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-04-18;1564,09;1564,09;1564,09;1564,09;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-04-19;1567,86;1567,86;1567,86;1567,86;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-04-22;1566;1566;1566;1566;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-04-23;1569,59;1569,59;1569,59;1569,59;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-04-24;1613,05;1613,05;1613,05;1613,05;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-04-25;1607,42;1607,42;1607,42;1607,42;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-04-26;1607,23;1607,23;1607,23;1607,23;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-04-29;1596,14;1596,14;1596,14;1596,14;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-04-30;1623,44;1623,44;1623,44;1623,44;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-05-02;1612,53;1612,53;1612,53;1612,53;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-05-03;1649,39;1649,39;1649,39;1649,39;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-05-06;1655,72;1655,72;1655,72;1655,72;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-05-07;1675,34;1675,34;1675,34;1675,34;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-05-08;1678,57;1678,57;1678,57;1678,57;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-05-10;1670,74;1670,74;1670,74;1670,74;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-05-13;1659,31;1659,31;1659,31;1659,31;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-05-14;1646,73;1646,73;1646,73;1646,73;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-05-15;1630,59;1630,59;1630,59;1630,59;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-05-16;1609,12;1609,12;1609,12;1609,12;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-05-17;1642,08;1642,08;1642,08;1642,08;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-05-20;1648,02;1648,02;1648,02;1648,02;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-05-21;1666,92;1666,92;1666,92;1666,92;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-05-22;1696,71;1696,71;1696,71;1696,71;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-05-23;1636,37;1636,37;1636,37;1636,37;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-05-24;1617,59;1617,59;1617,59;1617,59;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-05-27;1614,55;1614,55;1614,55;1614,55;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-05-28;1637,31;1637,31;1637,31;1637,31;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-05-29;1594,8;1594,8;1594,8;1594,8;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-05-30;1594,6;1594,6;1594,6;1594,6;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-05-31;1581,61;1581,61;1581,61;1581,61;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-06-03;1566,65;1566,65;1566,65;1566,65;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-06-04;1571,71;1571,71;1571,71;1571,71;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-06-05;1554,32;1554,32;1554,32;1554,32;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-06-06;1542,77;1542,77;1542,77;1542,77;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-06-07;1574,38;1574,38;1574,38;1574,38;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-06-10;1564,25;1564,25;1564,25;1564,25;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-06-11;1524,49;1524,49;1524,49;1524,49;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-06-13;1501,73;1501,73;1501,73;1501,73;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-06-14;1522,49;1522,49;1522,49;1522,49;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-06-17;1552,55;1552,55;1552,55;1552,55;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-06-18;1564,12;1564,12;1564,12;1564,12;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-06-19;1550,56;1550,56;1550,56;1550,56;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-06-20;1519,45;1519,45;1519,45;1519,45;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-06-21;1521,65;1521,65;1521,65;1521,65;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-06-24;1511,54;1511,54;1511,54;1511,54;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-06-25;1520,96;1520,96;1520,96;1520,96;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-06-26;1547,68;1547,68;1547,68;1547,68;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-06-27;1539,29;1539,29;1539,29;1539,29;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-06-28;1559,49;1559,49;1559,49;1559,49;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-07-01;1566,18;1566,18;1566,18;1566,18;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-07-02;1574,67;1574,67;1574,67;1574,67;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-07-03;1569,29;1569,29;1569,29;1569,29;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-07-04;1587,96;1587,96;1587,96;1587,96;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-07-05;1580,32;1580,32;1580,32;1580,32;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-07-08;1587,57;1587,57;1587,57;1587,57;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-07-09;1583,86;1583,86;1583,86;1583,86;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-07-10;1569,71;1569,71;1569,71;1569,71;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-07-11;1610,2;1610,2;1610,2;1610,2;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-07-12;1645,64;1645,64;1645,64;1645,64;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-07-15;1651,92;1651,92;1651,92;1651,92;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-07-16;1659,78;1659,78;1659,78;1659,78;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-07-17;1685,32;1685,32;1685,32;1685,32;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-07-18;1667,47;1667,47;1667,47;1667,47;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-07-19;1673,4;1673,4;1673,4;1673,4;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-07-22;1666,16;1666,16;1666,16;1666,16;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-07-23;1668,3;1668,3;1668,3;1668,3;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-07-24;1657,3;1657,3;1657,3;1657,3;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-07-25;1650,79;1650,79;1650,79;1650,79;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-07-26;1652,28;1652,28;1652,28;1652,28;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-07-29;1646,58;1646,58;1646,58;1646,58;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-07-30;1633,72;1633,72;1633,72;1633,72;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-07-31;1620,16;1620,16;1620,16;1620,16;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-08-01;1646,85;1646,85;1646,85;1646,85;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-08-02;1639,42;1639,42;1639,42;1639,42;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-08-05;1640,31;1640,31;1640,31;1640,31;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-08-06;1613,53;1613,53;1613,53;1613,53;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-08-07;1611,47;1611,47;1611,47;1611,47;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-08-08;1610,98;1610,98;1610,98;1610,98;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-08-09;1635,03;1635,03;1635,03;1635,03;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-08-12;1641,77;1641,77;1641,77;1641,77;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-08-13;1664,94;1664,94;1664,94;1664,94;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-08-14;1683,87;1683,87;1683,87;1683,87;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-08-15;1645,44;1645,44;1645,44;1645,44;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-08-16;1632,36;1632,36;1632,36;1632,36;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-08-19;1635,85;1635,85;1635,85;1635,85;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-08-20;1632,61;1632,61;1632,61;1632,61;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-08-21;1631,8;1631,8;1631,8;1631,8;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-08-22;1655,57;1655,57;1655,57;1655,57;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-08-23;1651,49;1651,49;1651,49;1651,49;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-08-26;1654,48;1654,48;1654,48;1654,48;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-08-27;1642,33;1642,33;1642,33;1642,33;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-08-28;1652,84;1652,84;1652,84;1652,84;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-08-29;1656,91;1656,91;1656,91;1656,91;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-08-30;1650,13;1650,13;1650,13;1650,13;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-09-02;1653,82;1653,82;1653,82;1653,82;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-09-03;1661,43;1661,43;1661,43;1661,43;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-09-04;1663,66;1663,66;1663,66;1663,66;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-09-05;1720,18;1720,18;1720,18;1720,18;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-09-06;1721,39;1721,39;1721,39;1721,39;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-09-09;1755,42;1755,42;1755,42;1755,42;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-09-10;1757,88;1757,88;1757,88;1757,88;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-09-11;1758,54;1758,54;1758,54;1758,54;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-09-12;1753,84;1753,84;1753,84;1753,84;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-09-13;1742,36;1742,36;1742,36;1742,36;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-09-16;1778,33;1778,33;1778,33;1778,33;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-09-17;1781,41;1781,41;1781,41;1781,41;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-09-18;1771,64;1771,64;1771,64;1771,64;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-09-19;1798,53;1798,53;1798,53;1798,53;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-09-20;1785,88;1785,88;1785,88;1785,88;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-09-23;1774,87;1774,87;1774,87;1774,87;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-09-24;1771,36;1771,36;1771,36;1771,36;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-09-25;1789,34;1789,34;1789,34;1789,34;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-09-26;1796,06;1796,06;1796,06;1796,06;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-09-27;1780,05;1780,05;1780,05;1780,05;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-09-30;1769,08;1769,08;1769,08;1769,08;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-10-01;1779,85;1779,85;1779,85;1779,85;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-10-02;1758,76;1758,76;1758,76;1758,76;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-10-03;1761,42;1761,42;1761,42;1761,42;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-10-04;1782,85;1782,85;1782,85;1782,85;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-10-07;1790,1;1790,1;1790,1;1790,1;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-10-08;1820,26;1820,26;1820,26;1820,26;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-10-09;1815,26;1815,26;1815,26;1815,26;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-10-10;1834,28;1834,28;1834,28;1834,28;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-10-11;1829,8;1829,8;1829,8;1829,8;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-10-14;1826,38;1826,38;1826,38;1826,38;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-10-15;1852,34;1852,34;1852,34;1852,34;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-10-16;1852,22;1852,22;1852,22;1852,22;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-10-17;1828,94;1828,94;1828,94;1828,94;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-10-18;1854,38;1854,38;1854,38;1854,38;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-10-21;1854,69;1854,69;1854,69;1854,69;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-10-22;1848,82;1848,82;1848,82;1848,82;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-10-23;1822,82;1822,82;1822,82;1822,82;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-10-24;1817,02;1817,02;1817,02;1817,02;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-10-25;1819,46;1819,46;1819,46;1819,46;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-10-28;1827,96;1827,96;1827,96;1827,96;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-10-29;1833,6;1833,6;1833,6;1833,6;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-10-30;1839,42;1839,42;1839,42;1839,42;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-10-31;1832,4;1832,4;1832,4;1832,4;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-11-01;1838,39;1838,39;1838,39;1838,39;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-11-05;1827,22;1827,22;1827,22;1827,22;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-11-06;1819,95;1819,95;1819,95;1819,95;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-11-07;1831,23;1831,23;1831,23;1831,23;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-11-08;1807,33;1807,33;1807,33;1807,33;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-11-11;1799,94;1799,94;1799,94;1799,94;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-11-12;1820,51;1820,51;1820,51;1820,51;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-11-13;1779,75;1779,75;1779,75;1779,75;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-11-14;1808,95;1808,95;1808,95;1808,95;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-11-15;1812,47;1812,47;1812,47;1812,47;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-11-18;1832,88;1832,88;1832,88;1832,88;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-11-19;1833,59;1833,59;1833,59;1833,59;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-11-20;1830,35;1830,35;1830,35;1830,35;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-11-21;1812,81;1812,81;1812,81;1812,81;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-11-22;1825,57;1825,57;1825,57;1825,57;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-11-25;1823,52;1823,52;1823,52;1823,52;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-11-26;1801,62;1801,62;1801,62;1801,62;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-11-27;1790,76;1790,76;1790,76;1790,76;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-11-28;1797,12;1797,12;1797,12;1797,12;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-11-29;1796,99;1796,99;1796,99;1796,99;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-12-02;1789,59;1789,59;1789,59;1789,59;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-12-03;1759,93;1759,93;1759,93;1759,93;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-12-04;1748,29;1748,29;1748,29;1748,29;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-12-05;1736,13;1736,13;1736,13;1736,13;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-12-06;1759,72;1759,72;1759,72;1759,72;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-12-09;1780,41;1780,41;1780,41;1780,41;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-12-10;1778,61;1778,61;1778,61;1778,61;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-12-11;1779,25;1779,25;1779,25;1779,25;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-12-12;1761,11;1761,11;1761,11;1761,11;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-12-13;1764,78;1764,78;1764,78;1764,78;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-12-16;1785,99;1785,99;1785,99;1785,99;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-12-17;1797,13;1797,13;1797,13;1797,13;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-12-18;1806,27;1806,27;1806,27;1806,27;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-12-19;1819,73;1819,73;1819,73;1819,73;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-12-20;1818,8;1818,8;1818,8;1818,8;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-12-23;1831,27;1831,27;1831,27;1831,27;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-12-24;1829,96;1829,96;1829,96;1829,96;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-12-25;1823,53;1823,53;1823,53;1823,53;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-12-26;1823,95;1823,95;1823,95;1823,95;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-12-27;1816,06;1816,06;1816,06;1816,06;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2013-12-30;1827,3;1827,3;1827,3;1827,3;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2014-01-06;1781,22;1781,22;1781,22;1781,22;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2014-01-08;1776,99;1776,99;1776,99;1776,99;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2014-01-09;1780,07;1780,07;1780,07;1780,07;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2014-01-10;1784,99;1784,99;1784,99;1784,99;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2014-01-13;1795,15;1795,15;1795,15;1795,15;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2014-01-14;1785,53;1785,53;1785,53;1785,53;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2014-01-15;1806,03;1806,03;1806,03;1806,03;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2014-01-16;1799,01;1799,01;1799,01;1799,01;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2014-01-17;1807,23;1807,23;1807,23;1807,23;0;;
